3.0,0.0
2.9885840942752364,0.2614672282429745
2.954423259036624,0.5209445330007911
2.897777478867205,0.7764571353075624
2.819077862357725,1.0260604299770062
2.7189233611099493,1.2678547852220983
2.598076211353316,1.4999999999999996
2.4574561328669757,1.7207293090531377
2.2981333293569346,1.9283628290596178
2.121320343559643,2.121320343559643
1.9283628290596182,2.2981333293569346
1.7207293090531381,2.4574561328669753
1.5000000000000004,2.5980762113533156
1.2678547852220983,2.7189233611099493
1.0260604299770066,2.819077862357725
0.7764571353075624,2.897777478867205
0.5209445330007914,2.954423259036624
0.26146722824297436,2.988584094275237
1.8369701987210297e-16,3.0
-0.2614672282429747,2.988584094275237
-0.520944533000791,2.9544232590366244
-0.7764571353075627,2.897777478867205
-1.0260604299770062,2.8190778623577253
-1.267854785222098,2.7189233611099497
-1.4999999999999991,2.598076211353316
-1.7207293090531381,2.4574561328669753
-1.9283628290596178,2.2981333293569346
-2.1213203435596424,2.121320343559643
-2.298133329356934,1.9283628290596184
-2.4574561328669757,1.7207293090531375
-2.598076211353316,1.4999999999999996
-2.7189233611099493,1.2678547852220985
-2.819077862357725,1.0260604299770069
-2.897777478867205,0.7764571353075631
-2.954423259036624,0.5209445330007908
-2.9885840942752364,0.2614672282429746
-3.0,3.6739403974420594e-16
-6.0,-0.0
-5.988584094275236,-0.2614672282429745
-5.9544232590366235,-0.5209445330007911
-5.897777478867205,-0.7764571353075624
-5.819077862357725,-1.0260604299770062
-5.718923361109949,-1.2678547852220983
-5.598076211353316,-1.4999999999999996
-5.457456132866976,-1.7207293090531377
-5.298133329356935,-1.9283628290596178
-5.121320343559643,-2.121320343559643
-4.928362829059618,-2.2981333293569346
-4.720729309053138,-2.4574561328669753
-4.5,-2.5980762113533156
-4.267854785222099,-2.7189233611099493
-4.026060429977006,-2.819077862357725
-3.776457135307562,-2.897777478867205
-3.520944533000791,-2.954423259036624
-3.2614672282429744,-2.988584094275237
-3.0,-3.0
-2.738532771757025,-2.988584094275237
-2.479055466999209,-2.9544232590366244
-2.2235428646924373,-2.897777478867205
-1.9739395700229938,-2.8190778623577253
-1.732145214777902,-2.7189233611099497
-1.5000000000000009,-2.598076211353316
-1.2792706909468619,-2.4574561328669753
-1.0716371709403822,-2.2981333293569346
-0.8786796564403576,-2.121320343559643
-0.7018666706430658,-1.9283628290596184
-0.5425438671330243,-1.7207293090531375
-0.401923788646684,-1.4999999999999996
-0.28107663889005075,-1.2678547852220985
-0.18092213764227516,-1.0260604299770069
-0.10222252113279495,-0.7764571353075631
-0.04557674096337605,-0.5209445330007908
-0.011415905724763586,-0.2614672282429746
0.0,-3.6739403974420594e-16
3.0,0.0
2.9885840942752364,0.2614672282429745
2.954423259036624,0.5209445330007911
2.897777478867205,0.7764571353075624
2.819077862357725,1.0260604299770062
2.7189233611099493,1.2678547852220983
2.598076211353316,1.4999999999999996
2.4574561328669757,1.7207293090531377
2.2981333293569346,1.9283628290596178
2.121320343559643,2.121320343559643
1.9283628290596182,2.2981333293569346
1.7207293090531381,2.4574561328669753
1.5000000000000004,2.5980762113533156
1.2678547852220983,2.7189233611099493
1.0260604299770066,2.819077862357725
0.7764571353075624,2.897777478867205
0.5209445330007914,2.954423259036624
0.26146722824297436,2.988584094275237
1.8369701987210297e-16,3.0
-0.2614672282429747,2.988584094275237
-0.520944533000791,2.9544232590366244
-0.7764571353075627,2.897777478867205
-1.0260604299770062,2.8190778623577253
-1.267854785222098,2.7189233611099497
-1.4999999999999991,2.598076211353316
-1.7207293090531381,2.4574561328669753
-1.9283628290596178,2.2981333293569346
-2.1213203435596424,2.121320343559643
-2.298133329356934,1.9283628290596184
-2.4574561328669757,1.7207293090531375
-2.598076211353316,1.4999999999999996
-2.7189233611099493,1.2678547852220985
-2.819077862357725,1.0260604299770069
-2.897777478867205,0.7764571353075631
-2.954423259036624,0.5209445330007908
-2.9885840942752364,0.2614672282429746
-3.0,3.6739403974420594e-16
-6.0,-0.0
-5.988584094275236,-0.2614672282429745
-5.9544232590366235,-0.5209445330007911
-5.897777478867205,-0.7764571353075624
-5.819077862357725,-1.0260604299770062
-5.718923361109949,-1.2678547852220983
-5.598076211353316,-1.4999999999999996
-5.457456132866976,-1.7207293090531377
-5.298133329356935,-1.9283628290596178
-5.121320343559643,-2.121320343559643
-4.928362829059618,-2.2981333293569346
-4.720729309053138,-2.4574561328669753
-4.5,-2.5980762113533156
-4.267854785222099,-2.7189233611099493
-4.026060429977006,-2.819077862357725
-3.776457135307562,-2.897777478867205
-3.520944533000791,-2.954423259036624
-3.2614672282429744,-2.988584094275237
-3.0,-3.0
-2.738532771757025,-2.988584094275237
-2.479055466999209,-2.9544232590366244
-2.2235428646924373,-2.897777478867205
-1.9739395700229938,-2.8190778623577253
-1.732145214777902,-2.7189233611099497
-1.5000000000000009,-2.598076211353316
-1.2792706909468619,-2.4574561328669753
-1.0716371709403822,-2.2981333293569346
-0.8786796564403576,-2.121320343559643
-0.7018666706430658,-1.9283628290596184
-0.5425438671330243,-1.7207293090531375
-0.401923788646684,-1.4999999999999996
-0.28107663889005075,-1.2678547852220985
-0.18092213764227516,-1.0260604299770069
-0.10222252113279495,-0.7764571353075631
-0.04557674096337605,-0.5209445330007908
-0.011415905724763586,-0.2614672282429746
0.0,-3.6739403974420594e-16
3.0,0.0
2.9885840942752364,0.2614672282429745
2.954423259036624,0.5209445330007911
2.897777478867205,0.7764571353075624
2.819077862357725,1.0260604299770062
2.7189233611099493,1.2678547852220983
2.598076211353316,1.4999999999999996
2.4574561328669757,1.7207293090531377
2.2981333293569346,1.9283628290596178
2.121320343559643,2.121320343559643
1.9283628290596182,2.2981333293569346
1.7207293090531381,2.4574561328669753
1.5000000000000004,2.5980762113533156
1.2678547852220983,2.7189233611099493
1.0260604299770066,2.819077862357725
0.7764571353075624,2.897777478867205
0.5209445330007914,2.954423259036624
0.26146722824297436,2.988584094275237
1.8369701987210297e-16,3.0
-0.2614672282429747,2.988584094275237
-0.520944533000791,2.9544232590366244
-0.7764571353075627,2.897777478867205
-1.0260604299770062,2.8190778623577253
-1.267854785222098,2.7189233611099497
-1.4999999999999991,2.598076211353316
-1.7207293090531381,2.4574561328669753
-1.9283628290596178,2.2981333293569346
-2.1213203435596424,2.121320343559643
-2.298133329356934,1.9283628290596184
-2.4574561328669757,1.7207293090531375
-2.598076211353316,1.4999999999999996
-2.7189233611099493,1.2678547852220985
-2.819077862357725,1.0260604299770069
-2.897777478867205,0.7764571353075631
-2.954423259036624,0.5209445330007908
-2.9885840942752364,0.2614672282429746
-3.0,3.6739403974420594e-16
-6.0,-0.0
-5.988584094275236,-0.2614672282429745
-5.9544232590366235,-0.5209445330007911
-5.897777478867205,-0.7764571353075624
-5.819077862357725,-1.0260604299770062
-5.718923361109949,-1.2678547852220983
-5.598076211353316,-1.4999999999999996
-5.457456132866976,-1.7207293090531377
-5.298133329356935,-1.9283628290596178
-5.121320343559643,-2.121320343559643
-4.928362829059618,-2.2981333293569346
-4.720729309053138,-2.4574561328669753
-4.5,-2.5980762113533156
-4.267854785222099,-2.7189233611099493
-4.026060429977006,-2.819077862357725
-3.776457135307562,-2.897777478867205
-3.520944533000791,-2.954423259036624
-3.2614672282429744,-2.988584094275237
-3.0,-3.0
-2.738532771757025,-2.988584094275237
-2.479055466999209,-2.9544232590366244
-2.2235428646924373,-2.897777478867205
-1.9739395700229938,-2.8190778623577253
-1.732145214777902,-2.7189233611099497
-1.5000000000000009,-2.598076211353316
-1.2792706909468619,-2.4574561328669753
-1.0716371709403822,-2.2981333293569346
-0.8786796564403576,-2.121320343559643
-0.7018666706430658,-1.9283628290596184
-0.5425438671330243,-1.7207293090531375
-0.401923788646684,-1.4999999999999996
-0.28107663889005075,-1.2678547852220985
-0.18092213764227516,-1.0260604299770069
-0.10222252113279495,-0.7764571353075631
-0.04557674096337605,-0.5209445330007908
-0.011415905724763586,-0.2614672282429746
0.0,-3.6739403974420594e-16
