time,altitude,velocity_z,acceleration_z,motor_output_avg,control_mode,thrust_factor
0.02678966522216797,244.03273978217268,1.4572487998520955e-05,0.009540933184325695,0.5,UNKNOWN,0.0
0.13164281845092773,244.03299049505387,0.00014284199278336018,0.00833906140178442,0.5,UNKNOWN,0.0
0.23636817932128906,244.0332956319385,0.0004545794799923897,0.004073604475706816,0.5,UNKNOWN,0.0
0.340228796005249,244.03351691275108,0.0007642898126505315,0.0041900197975337505,0.5,UNKNOWN,0.0
0.4434700012207031,244.03366062021334,0.0007070646388456225,0.0047222706489264965,0.5,UNKNOWN,0.0
0.552037239074707,244.033737165206,0.0008066180744208395,0.0014887190191075206,0.5,UNKNOWN,0.0
0.6611099243164062,244.03377242147752,0.0005479045212268829,-0.0021033918019384146,0.5,UNKNOWN,0.0
0.77030348777771,244.0338193210768,0.00020369605044834316,-0.0018598510650917888,0.5,UNKNOWN,0.0
0.8813507556915283,244.0338397839348,0.0004057937185280025,0.0026179475244134665,0.5,UNKNOWN,0.0
0.9949405193328857,244.0338293018741,0.00020482586114667356,0.004720873665064573,0.5,UNKNOWN,0.0
1.1051216125488281,244.03381070551933,0.00033729287679307163,-0.0013052484719082713,0.5,UNKNOWN,0.0
1.2104628086090088,244.0337798770391,0.00040714017814025283,-0.0012167728273198009,0.5,UNKNOWN,0.0
1.321692943572998,244.03374679637528,0.00030964636243879795,0.006146728526800871,0.5,UNKNOWN,0.0
1.436582326889038,244.03369180085355,0.00015090935630723834,0.004648230504244566,0.5,UNKNOWN,0.0
1.547361135482788,244.0336151144578,9.539826714899391e-05,0.0007548368885181844,0.5,UNKNOWN,0.0
1.6577057838439941,244.0335522090047,8.153564704116434e-05,-0.0035446134861558676,0.5,UNKNOWN,0.0
1.77193284034729,244.0334507622049,0.00018574933346826583,0.0020754521246999502,0.5,UNKNOWN,0.0
1.882669448852539,244.03336186180647,0.00043007719796150923,0.001993495738133788,0.5,UNKNOWN,0.0
1.9932730197906494,244.0311090601759,0.024760790169239044,-0.19705899059772491,0.0,UNKNOWN,0.0
2.1067748069763184,244.02827397761538,0.03336453437805176,-0.3392505347728729,0.0,UNKNOWN,0.0
2.207383632659912,244.02392943126657,0.034410323947668076,-0.4056994616985321,0.0,UNKNOWN,0.0
2.3082313537597656,244.01995704682554,0.02749776467680931,-0.4389830529689789,0.0,UNKNOWN,0.0
2.4101576805114746,243.9923953520986,0.6964412927627563,9.378284454345703,0.0,UNKNOWN,0.0
2.5124270915985107,243.8621901697275,1.6083979606628418,9.485383987426758,0.0,UNKNOWN,0.0
2.614593505859375,243.71394339502314,2.605968952178955,9.490457534790039,0.0,UNKNOWN,0.0
2.7225184440612793,243.3993555288413,3.531881809234619,9.481525421142578,0.0,UNKNOWN,0.0
2.832386016845703,242.97410507599537,4.5386857986450195,9.487350463867188,0.0,UNKNOWN,0.0
2.943941354751587,242.43819171179737,5.470427513122559,9.485076904296875,0.0,UNKNOWN,0.0
3.0522048473358154,242.01943654900774,6.403453350067139,9.491607666015625,0.0,UNKNOWN,0.0
3.1584882736206055,241.2990841180633,7.415608882904053,9.487524032592773,0.0,UNKNOWN,0.0
3.271399736404419,240.46806768617847,8.349481582641602,9.48604965209961,0.0,UNKNOWN,0.0
3.379314661026001,239.52638689159755,9.361624717712402,9.489840507507324,0.0,UNKNOWN,0.0
3.4919192790985107,238.47404154947884,10.373549461364746,9.489091873168945,0.5,UNKNOWN,0.0
3.6032845973968506,237.7109977214676,11.307146072387695,9.485089302062988,0.5,UNKNOWN,0.0
3.7070608139038086,236.4742119364266,12.240511894226074,9.488396644592285,0.5,UNKNOWN,0.0
3.807476282119751,235.1267629251601,13.25100326538086,9.485841751098633,0.5,UNKNOWN,0.0
3.908674478530884,233.66865225141737,14.183647155761719,9.486832618713379,0.5,UNKNOWN,0.0
4.016950845718384,232.64677494609057,14.423813819885254,-3.2595789432525635,0.5,UNKNOWN,0.0
4.121062278747559,231.13506303932368,14.095768928527832,-3.8718490600585938,0.5,UNKNOWN,0.0
4.230078458786011,229.66763219225786,13.69125747680664,-3.9623632431030273,0.5,UNKNOWN,0.0
4.336754560470581,228.24650857317235,13.276124954223633,-3.9828836917877197,0.5,UNKNOWN,0.0
4.4476165771484375,226.87120794685995,12.902754783630371,-3.7014901638031006,0.5,UNKNOWN,0.0
4.560502290725708,225.97838206501828,12.51511287689209,-3.6106927394866943,0.5,UNKNOWN,0.0
4.670675277709961,224.67423176206717,12.155031204223633,-3.6703872680664062,0.5,UNKNOWN,0.0
4.779552221298218,223.4128913306708,11.751118659973145,-3.801511287689209,0.5,UNKNOWN,0.0
4.8869733810424805,222.1957649571909,11.368289947509766,-3.8481576442718506,0.5,UNKNOWN,0.0
4.997520446777344,221.4093017599534,10.951095581054688,-3.8368284702301025,0.5,UNKNOWN,0.0
5.1072587966918945,220.26694447799989,10.568904876708984,-3.793445110321045,0.5,UNKNOWN,0.0
5.21540379524231,219.16893977639222,10.189261436462402,-3.7793216705322266,0.5,UNKNOWN,0.0
5.327633857727051,218.11500826935708,9.779293060302734,-3.775662422180176,0.5,UNKNOWN,0.0
5.4419920444488525,217.10510777919922,9.400338172912598,-3.787597894668579,0.5,UNKNOWN,0.0
5.555673599243164,216.45641222727573,8.988399505615234,-3.794567346572876,0.5,UNKNOWN,0.0
5.668243885040283,215.5202866349653,8.576602935791016,-3.803328275680542,0.5,UNKNOWN,0.0
5.769455432891846,214.6284205819674,8.197508811950684,-3.790531635284424,0.5,UNKNOWN,0.0
5.870474815368652,213.7808082547337,7.818906307220459,-3.789581537246704,0.5,UNKNOWN,0.0
5.973121166229248,213.24031833277084,7.409319877624512,-3.7921054363250732,0.5,UNKNOWN,0.0
6.077571868896484,212.46646310082215,6.999973297119141,-3.7938783168792725,0.5,UNKNOWN,0.0
6.178468942642212,211.7368584630698,6.622228145599365,-3.7965595722198486,0.5,UNKNOWN,0.0
6.288603067398071,211.05151972408083,6.2129225730896,-3.800766706466675,0.5,UNKNOWN,0.0
6.400355100631714,210.41045899682987,5.835686206817627,-3.802762985229492,0.5,UNKNOWN,0.0
6.512021541595459,210.00769143325755,5.45841646194458,-3.7956998348236084,0.5,UNKNOWN,0.0
6.627896547317505,209.44043230891754,5.050645351409912,-3.7869622707366943,0.5,UNKNOWN,0.0
6.7381415367126465,208.91739344480106,4.67440938949585,-3.7997796535491943,0.5,UNKNOWN,0.0
6.8536412715911865,208.43861337283772,4.266244888305664,-3.7941646575927734,0.5,UNKNOWN,0.0
6.964115142822266,208.14403337343765,3.8583874702453613,-3.8000826835632324,0.5,UNKNOWN,0.0
7.077221155166626,207.73904801999703,3.4822351932525635,-3.787961006164551,0.5,UNKNOWN,0.0
7.185312271118164,207.37830842525875,3.074824571609497,-3.802293300628662,0.5,UNKNOWN,0.0
7.287500619888306,207.06185138316135,2.6981451511383057,-3.7985949516296387,0.5,UNKNOWN,0.0
7.391443490982056,206.78968332172346,2.3214430809020996,-3.8013172149658203,0.5,UNKNOWN,0.0
7.493765115737915,206.6328574274684,1.9132969379425049,-3.802218198776245,0.5,UNKNOWN,0.0
7.597945928573608,206.4345447222818,1.5056895017623901,-3.8074872493743896,0.5,UNKNOWN,0.0
7.700549602508545,206.28052134495618,1.1302038431167603,-3.8021399974823,0.5,UNKNOWN,0.0
7.815790176391602,206.17077065622388,0.7235874533653259,-3.797257661819458,0.5,UNKNOWN,0.0
7.926285028457642,206.12219300259187,0.354615181684494,-3.4493136405944824,0.5,UNKNOWN,0.0
8.03806734085083,206.0815885499989,0.11104625463485718,-1.2784510850906372,0.5,UNKNOWN,0.0
8.153880834579468,206.05978125585702,0.03390057757496834,-0.3772261440753937,0.5,UNKNOWN,0.0
8.264169216156006,206.0430949905564,0.010392094030976295,-0.09719933569431305,0.5,UNKNOWN,0.0
8.370999097824097,206.0274385268391,0.002837155945599079,-0.007958616130053997,0.5,UNKNOWN,0.0
8.481366872787476,206.01708644787033,0.0010118422796949744,-0.007913446985185146,0.5,UNKNOWN,0.0
8.594475269317627,206.00164627691277,-0.00026291341055184603,-0.021027399227023125,0.5,UNKNOWN,0.0
8.703254699707031,205.98637238597888,-0.0007314880494959652,-0.023073049262166023,0.5,UNKNOWN,0.0
8.814400911331177,205.971332423831,-0.0012061117449775338,-0.023473983630537987,0.5,UNKNOWN,0.0
8.927740335464478,205.96148128251104,-0.0014825183898210526,-0.030225606635212898,0.5,UNKNOWN,0.0
9.03981065750122,205.94699642542028,-0.0016901755006983876,-0.03772135451436043,0.5,UNKNOWN,0.0
9.151598453521729,205.93290480844774,-0.0025517770554870367,-0.035582106560468674,0.5,UNKNOWN,0.0
9.265432834625244,205.91925027956503,-0.003091846825554967,-0.03911926969885826,0.5,UNKNOWN,0.0
9.365949153900146,205.90600743257312,-0.0031236151698976755,-0.03468617424368858,0.5,UNKNOWN,0.0
9.466737985610962,205.8974174897387,-0.0032111883629113436,-0.03688502684235573,0.5,UNKNOWN,0.0
9.568537950515747,205.8848665910605,-0.0035033184103667736,-0.03158347308635712,0.5,UNKNOWN,0.0
9.67156434059143,205.87268525392162,-0.003327499143779278,-0.02249702624976635,0.5,UNKNOWN,0.0
9.773569345474243,205.86087806688423,-0.003736716229468584,-0.029942018911242485,0.5,UNKNOWN,0.0
9.88489580154419,205.85321874403854,-0.004412245471030474,-0.025439539924263954,0.5,UNKNOWN,0.0
9.99965786933899,205.8419885875216,-0.004550548270344734,-0.022059304639697075,0.5,UNKNOWN,0.0
10.113802671432495,205.83100333211914,-0.004293657839298248,-0.013548414222896099,0.5,UNKNOWN,0.0
10.225741147994995,205.82022094925776,-0.004096411634236574,-0.014074145816266537,0.5,UNKNOWN,0.0
10.337483644485474,205.80966243128424,-0.0038745503406971693,-0.013052019290626049,0.5,UNKNOWN,0.0
10.449279546737671,205.80274652943666,-0.004059262573719025,-0.015861818566918373,0.5,UNKNOWN,0.0
10.565345048904419,205.79253375620576,-0.003842429257929325,-0.02225395105779171,0.5,UNKNOWN,0.0
10.677068710327148,205.7825315662593,-0.0033913101069629192,-0.017131676897406578,0.5,UNKNOWN,0.0
10.787968397140503,205.7727583325331,-0.003466404741629958,-0.026593448594212532,0.5,UNKNOWN,0.0
10.888763189315796,205.76638347868735,-0.003313550492748618,-0.02021901123225689,0.5,UNKNOWN,0.0
10.994554281234741,205.75703103739437,-0.0038948876317590475,-0.03352528065443039,0.5,UNKNOWN,0.0
11.098243951797485,205.74796133245826,-0.0038520595990121365,-0.013260635547339916,0.5,UNKNOWN,0.0
11.203625440597534,205.7391258596393,-0.0038446076214313507,-0.010844319127500057,0.5,UNKNOWN,0.0
11.30804181098938,205.73049737949626,-0.0038136844523251057,-0.005383975338190794,0.5,UNKNOWN,0.0
11.417723655700684,205.7248408973108,-0.0036474603693932295,-0.0032712703105062246,0.5,UNKNOWN,0.0
11.526657819747925,205.71648246684214,-0.0037369902711361647,-0.016636213287711143,0.5,UNKNOWN,0.0
11.642181396484375,205.7082905398273,-0.003748259972780943,-0.0050365920178592205,0.5,UNKNOWN,0.0
11.758055686950684,205.7002525637931,-0.003974191378802061,-0.01394795160740614,0.5,UNKNOWN,0.0
11.865232229232788,205.69496472527828,-0.0037988226395100355,-0.007586087565869093,0.5,UNKNOWN,0.0
11.973628520965576,205.68709941188766,-0.003556676674634218,-0.013255513273179531,0.5,UNKNOWN,0.0
12.084546566009521,205.67932255691235,-0.002952900715172291,-0.01884903572499752,0.5,UNKNOWN,0.0
12.198275566101074,205.6717075941371,-0.0031433182302862406,-0.019527969881892204,0.5,UNKNOWN,0.0
12.310951232910156,205.66431082706526,-0.0029141365084797144,-0.0157551821321249,0.5,UNKNOWN,0.0
12.420042037963867,205.65951461001424,-0.0032175597734749317,-0.02813478745520115,0.5,UNKNOWN,0.0
12.531914234161377,205.65252597964982,-0.003089257050305605,-0.018281860277056694,0.5,UNKNOWN,0.0
12.644608974456787,205.64576782436532,-0.003052161308005452,-0.018199903890490532,0.5,UNKNOWN,0.0
12.759101390838623,205.6392203987303,-0.0033481046557426453,-0.0230716522783041,0.5,UNKNOWN,0.0
12.870101690292358,205.63495930310762,-0.0032081601675599813,-0.008193309418857098,0.5,UNKNOWN,0.0
12.97102403640747,205.62871409931182,-0.002958578523248434,-0.01959036849439144,0.5,UNKNOWN,0.0
