time,altitude,velocity_z,acceleration_z,motor_output_avg,control_mode,thrust_factor
0.062410593032836914,260.9384229898645,0.000291889940854162,0.0031250526662915945,0.5,UNKNOWN,0.0
0.17468571662902832,260.93858261800045,3.6542660382110626e-05,-0.004657543729990721,0.5,UNKNOWN,0.0
0.2858917713165283,260.93872279200076,-5.814642645418644e-05,0.010855494998395443,0.5,UNKNOWN,0.0
0.3996906280517578,260.93877850607316,0.00011222191096749157,0.012769362889230251,0.5,UNKNOWN,0.0
0.5074007511138916,260.938776959937,0.0007632545894011855,0.008493195287883282,0.5,UNKNOWN,0.0
0.6163125038146973,260.93868814051535,0.0005562030128203332,0.0008228234364651144,0.5,UNKNOWN,0.0
0.7256686687469482,260.93854507269594,0.0001820511242840439,0.00040326264570467174,0.5,UNKNOWN,0.0
0.8349049091339111,260.9383109112907,0.0002383973478572443,0.003498978679999709,0.5,UNKNOWN,0.0
0.9403913021087646,260.93811499345685,0.0003022158343810588,-0.0057509164325892925,0.5,UNKNOWN,0.0
1.0433335304260254,260.93780443427477,-8.655907004140317e-05,-0.0015138647286221385,0.5,UNKNOWN,0.0
1.1465961933135986,260.9374606122721,3.786295201280154e-05,-0.010025686584413052,0.5,UNKNOWN,0.0
1.2494661808013916,260.9370877394227,-8.164068276528269e-05,0.002847052877768874,0.5,UNKNOWN,0.0
1.3564074039459229,260.9368270430519,-0.0002294779260409996,-0.0006044282927177846,0.5,UNKNOWN,0.0
1.4605522155761719,260.9364314549053,-0.00047142067342065275,0.002449378138408065,0.5,UNKNOWN,0.0
1.571638822555542,260.9360081818547,-0.0004457347677089274,0.0004679895646404475,0.5,UNKNOWN,0.0
1.6826465129852295,260.93553574944144,-8.069109753705561e-05,0.00246893591247499,0.5,UNKNOWN,0.0
1.7993104457855225,260.9350365100409,-0.0002106288739014417,-0.0003445893235038966,0.5,UNKNOWN,0.0
1.9118003845214844,260.934700944432,-0.00019976089242845774,0.0032177192624658346,0.5,UNKNOWN,0.0
