time,altitude,velocity_z,acceleration_z,motor_output_avg,control_mode,thrust_factor
0.0244140625,98.45925917416476,0.0007012204732745886,-0.004934146534651518,0.5,UNKNOWN,0.0
0.12851333618164062,98.45913102942241,0.001032092492096126,-0.00305799744091928,0.5,UNKNOWN,0.0
0.23745465278625488,98.45907681886997,0.0008485309081152081,-0.008008441887795925,0.5,UNKNOWN,0.0
0.3447732925415039,98.45905681196676,0.0010435822186991572,0.0034789552446454763,0.5,UNKNOWN,0.0
0.46039867401123047,98.4590933994756,0.0010493461741134524,-0.0066831703297793865,0.5,UNKNOWN,0.0
0.5758681297302246,98.4592117451041,0.0006173922447487712,-0.013884156011044979,0.5,UNKNOWN,0.0
0.690666675567627,98.45934700986443,0.0002359051868552342,-0.0005397013737820089,0.5,UNKNOWN,0.0
0.8056445121765137,98.45958746196463,0.00018504973559174687,0.005037989001721144,0.5,UNKNOWN,0.0
0.9171514511108398,98.45982893495894,6.431692600017413e-05,0.00914838071912527,0.5,UNKNOWN,0.0
1.0253996849060059,98.46004621720684,0.0001509168214397505,0.011603347025811672,0.5,UNKNOWN,0.0
1.1426000595092773,98.46024585940128,-1.2508686268120073e-05,0.004575121682137251,0.5,UNKNOWN,0.0
1.2601237297058105,98.46037313798202,0.00039699923945590854,0.0027110797818750143,0.5,UNKNOWN,0.0
1.3713862895965576,98.46057144834873,0.0006723416736349463,-0.00577000854536891,0.5,UNKNOWN,0.0
1.4847745895385742,98.46081912128057,0.0005221302271820605,-0.0037606803234666586,0.5,UNKNOWN,0.0
1.5967106819152832,98.46114106347656,0.0005091744824312627,0.002227257704362273,0.5,UNKNOWN,0.0
1.7124943733215332,98.46154081221914,0.00019255882943980396,-0.017588956281542778,0.5,UNKNOWN,0.0
1.8285400867462158,98.46185660846115,0.00021096604177728295,-0.004664062988013029,0.5,UNKNOWN,0.0
1.9439406394958496,98.46239932068127,6.0106220189481974e-05,-0.004883855115622282,0.5,UNKNOWN,0.0
2.045814275741577,98.46300923445467,-6.0817394114565104e-05,-0.013101845048367977,0.5,UNKNOWN,0.0
2.1503334045410156,98.46367497556429,-0.0003468529903329909,-0.0045597548596560955,0.5,UNKNOWN,0.0
2.2590126991271973,98.46413685280596,-0.00039444142021238804,0.003323890035971999,0.5,UNKNOWN,0.0
2.365389823913574,98.46484024850727,-0.0004353690892457962,0.001505948486737907,0.5,UNKNOWN,0.0
2.4718682765960693,98.46554115768063,-0.0005691881524398923,0.00031059604953043163,0.5,UNKNOWN,0.0
2.582334280014038,98.46623665623927,-0.0005585785838775337,0.002850778168067336,0.5,UNKNOWN,0.0
2.6928811073303223,98.4669093824704,-0.00041494224569760263,-0.0077974977903068066,0.5,UNKNOWN,0.0
2.809589147567749,98.46734468306654,-0.0005141391302458942,0.003243796294555068,0.5,UNKNOWN,0.0
2.9270896911621094,98.46796004299954,-0.00017552427016198635,0.013145151548087597,0.5,UNKNOWN,0.0
3.040132522583008,98.46852014161635,-0.0002168415958294645,-0.0004833563871216029,0.5,UNKNOWN,0.0
3.1548306941986084,98.46672048037883,0.024940209463238716,-0.18642328679561615,0.0,UNKNOWN,0.0
3.271667242050171,98.4642965975917,0.03702080249786377,-0.27905961871147156,0.0,UNKNOWN,0.0
3.387885332107544,98.44529439259671,0.6704629063606262,9.3619966506958,0.0,UNKNOWN,0.0
3.49912691116333,98.33039453831334,1.5813684463500977,9.480010986328125,0.0,UNKNOWN,0.0
3.607548236846924,98.10493563876672,2.5779221057891846,9.500782012939453,0.0,UNKNOWN,0.0
3.7137045860290527,97.76881582976249,3.503624677658081,9.487990379333496,0.0,UNKNOWN,0.0
3.8227827548980713,97.4832568800398,4.510798454284668,9.49862003326416,0.0,UNKNOWN,0.0
3.9283287525177,96.96269964049768,5.44233512878418,9.4910888671875,0.0,UNKNOWN,0.0
4.034294366836548,96.3314795319942,6.453151226043701,9.487866401672363,0.0,UNKNOWN,0.0
4.154232978820801,95.58959614696651,7.464293003082275,9.484309196472168,0.5,UNKNOWN,0.0
4.267828702926636,95.03352740131972,8.398058891296387,9.486749649047852,0.5,UNKNOWN,0.0
4.384964466094971,94.10803536890191,9.142449378967285,-0.5376278162002563,0.5,UNKNOWN,0.0
4.499337434768677,93.15421816142006,8.816080093383789,-3.7300236225128174,0.5,UNKNOWN,0.0
4.613311290740967,92.2432602217999,8.462158203125,-3.8794496059417725,0.5,UNKNOWN,0.0
4.727056503295898,91.3775953378582,8.062238693237305,-3.879434108734131,0.5,UNKNOWN,0.0
4.840296268463135,90.82563330010015,7.691453456878662,-3.8239235877990723,0.5,UNKNOWN,0.0
4.9563889503479,90.03487304086191,7.290353298187256,-3.7800731658935547,0.5,UNKNOWN,0.0
5.069281339645386,89.28824159038335,6.889491558074951,-3.7591702938079834,0.5,UNKNOWN,0.0
5.182478427886963,88.58551477154376,6.517784595489502,-3.7671871185302734,0.5,UNKNOWN,0.0
5.294098138809204,88.14145710092812,6.111698627471924,-3.787592649459839,0.5,UNKNOWN,0.0
5.408812999725342,87.51215491684495,5.7354230880737305,-3.7877590656280518,0.5,UNKNOWN,0.0
5.527016639709473,86.92711199817053,5.326353549957275,-3.803758144378662,0.5,UNKNOWN,0.0
5.6430277824401855,86.38639422524787,4.9483137130737305,-3.798288106918335,0.5,UNKNOWN,0.0
5.746295690536499,85.89000721330522,4.5703558921813965,-3.791541576385498,0.5,UNKNOWN,0.0
5.850032329559326,85.58368566147104,4.161286354064941,-3.8057143688201904,0.5,UNKNOWN,0.0
5.961117744445801,85.16108876887938,3.7525031566619873,-3.7893807888031006,0.5,UNKNOWN,0.0
6.0685224533081055,84.78272690054634,3.3749077320098877,-3.7852113246917725,0.5,UNKNOWN,0.0
6.175139427185059,84.44856865389622,2.9977574348449707,-3.7915806770324707,0.5,UNKNOWN,0.0
6.286856651306152,84.25036015995484,2.5890955924987793,-3.798830032348633,0.5,UNKNOWN,0.0
6.405730485916138,83.98993198167354,2.2115566730499268,-3.7904319763183594,0.5,UNKNOWN,0.0
6.523502349853516,83.77376152843591,1.8030707836151123,-3.789827823638916,0.5,UNKNOWN,0.0
6.637702226638794,83.60184519871446,1.4263575077056885,-3.793039560317993,0.5,UNKNOWN,0.0
6.748242616653442,83.47419082249702,1.0183817148208618,-3.803025722503662,0.5,UNKNOWN,0.0
6.8653223514556885,83.41369018190439,0.6417087316513062,-3.7933743000030518,0.5,UNKNOWN,0.0
6.981964349746704,83.35944792169299,0.2652519941329956,-2.7448482513427734,0.5,UNKNOWN,0.0
7.1012890338897705,83.33740638988375,0.08205821365118027,-0.8574537634849548,0.5,UNKNOWN,0.0
7.212727308273315,83.32685198871711,0.027779890224337578,-0.21478626132011414,0.5,UNKNOWN,0.0
7.313557147979736,83.32139055546476,0.011656717397272587,-0.028026288375258446,0.5,UNKNOWN,0.0
7.417384386062622,83.31345661999922,0.006915923673659563,0.029104294255375862,0.5,UNKNOWN,0.0
7.520568370819092,83.3052422020871,0.006034467834979296,0.010814051143825054,0.5,UNKNOWN,0.0
7.625019073486328,83.29679790935843,0.005054722540080547,0.008360947482287884,0.5,UNKNOWN,0.0
7.72899055480957,83.28821212295222,0.00472309859469533,0.003479420905932784,0.5,UNKNOWN,0.0
7.837154388427734,83.28246078742342,0.0043549383990466595,0.005652196239680052,0.5,UNKNOWN,0.0
7.9495275020599365,83.27387653974567,0.003911307081580162,-0.012953764759004116,0.5,UNKNOWN,0.0
8.064048051834106,83.26538155144833,0.003395507112145424,-0.01247925590723753,0.5,UNKNOWN,0.0
8.17584490776062,83.25703163325488,0.0026490148156881332,-0.024267936125397682,0.5,UNKNOWN,0.0
8.284754753112793,83.25157452124931,0.001933177001774311,-0.006887595634907484,0.5,UNKNOWN,0.0
8.390925884246826,83.2434811446016,0.0013589808950200677,-0.0035874543245881796,0.5,UNKNOWN,0.0
8.498772382736206,83.23545671432197,0.0008994904928840697,-0.005338806193321943,0.5,UNKNOWN,0.0
8.605689287185669,83.22747510317234,0.0010460239136591554,-0.005084555130451918,0.5,UNKNOWN,0.0
8.715232133865356,83.21954688517914,0.0009329973254352808,-0.00914838071912527,0.5,UNKNOWN,0.0
8.821516990661621,83.21430088478252,0.0011730504920706153,-0.011269933544099331,0.5,UNKNOWN,0.0
8.933301210403442,83.20654289020668,0.0008683351334184408,-0.003993510734289885,0.5,UNKNOWN,0.0
9.04712700843811,83.19896100748099,0.0001914228923851624,-0.017054377123713493,0.5,UNKNOWN,0.0
9.162832736968994,83.19154240175898,1.103706017602235e-05,-0.0057527790777385235,0.5,UNKNOWN,0.0
9.276837825775146,83.18666726559809,-0.00017210205260198563,-0.003901310032233596,0.5,UNKNOWN,0.0
9.380287170410156,83.17944681089737,-8.991634240373969e-05,-0.0005620531155727804,0.5,UNKNOWN,0.0
9.486291408538818,83.17231219754842,0.00019516753673087806,-0.01026503648608923,0.5,UNKNOWN,0.0
9.598597049713135,83.16528322763965,0.00019368328503333032,-0.010377260856330395,0.5,UNKNOWN,0.0
